"","learn","x","agelfted","sex","datyear"
"23593",9.58838771231686,52,15,"male",85
"23594",7.84245156128559,55,17,"female",85
"23595",9.80917687306489,53,16,"male",85
"23597",7.56216163122565,38,14,"female",85
"23599",7.92942895790316,62,15,"male",85
"23609",9.27049052463228,56,14,"male",85
"23613",8.76902213574856,56,15,"female",85
"23617",9.07817946837384,47,15,"male",85
"23620",8.50848339839492,57,15,"female",85
"23625",9.02159341173205,65,22,"female",85
"23632",7.17011954344963,58,15,"female",85
"23636",9.89399064621427,64,21,"female",85
"23640",9.11922459623813,64,31,"female",85
"23647",9.34487126493379,51,15,"male",85
"23648",7.69484807238461,53,15,"female",85
"23652",9.19847830280587,61,16,"female",85
"23654",9.38426676172054,42,18,"female",85
"23655",9.04781202147815,37,14,"male",85
"23657",9.66912628798904,55,16,"male",85
"23661",9.36809937770838,44,20,"female",85
"23662",7.04727368796903,54,15,"female",85
"23665",8.58752486682597,65,13,"male",85
"23667",8.51715315155215,46,16,"male",85
"23668",7.08977680297778,55,17,"female",85
"23669",9.11225109969419,51,15,"male",85
"23671",9.24956108512946,59,17,"male",85
"23672",9.17446026808175,58,17,"female",85
"23673",9.19012949338803,57,15,"male",85
"23674",7.20934025660291,58,15,"female",85
"23675",9.83781985244923,64,31,"male",85
"23677",8.2079905128812,37,14,"male",85
"23679",8.72666289913735,36,14,"male",85
"23687",9.24006612402476,65,17,"male",85
"23692",3.95124371858143,60,21,"female",85
"23693",9.14990643632369,60,16,"male",85
"23694",8.75616603026151,60,16,"female",85
"23701",6.78680725926962,57,15,"female",85
"23704",9.17316589198414,60,15,"male",85
"23705",8.61203779765914,61,15,"female",85
"23713",9.16948918188,58,15,"male",85
"23714",7.60966395311011,53,15,"female",85
"23721",9.90037470483647,53,15,"male",85
"23722",8.36416322124987,55,15,"female",85
"23724",9.95796630506974,40,14,"male",85
"23726",9.64369559209048,56,21,"male",85
"23727",9.2602536960879,56,17,"female",85
"23735",8.4444762135207,65,16,"female",85
"23736",8.69947470834611,54,15,"male",85
"23743",8.68172412867135,57,17,"male",85
"23751",8.19973896063079,53,16,"female",85
"23754",9.03593455135114,65,22,"male",85
"23755",8.12854976694807,63,15,"female",85
"23756",8.99711741909603,61,15,"female",85
"23758",8.54130026675947,46,14,"male",85
"23761",8.29400966127554,43,14,"male",85
"23762",7.70941599481062,41,14,"female",85
"23765",8.66131433468667,62,14,"male",85
"23767",9.20372655665001,61,15,"male",85
"23768",8.81283747530562,64,16,"female",85
"23770",9.58984744315878,62,16,"male",85
"23773",8.14889670927199,65,16,"female",85
"23774",9.57497236354044,45,12,"male",85
"23776",10.0170036853965,51,18,"male",85
"23777",4.60356886794134,55,17,"female",85
"23779",7.0647590277918,54,20,"female",85
"23783",9.18662124535549,45,15,"male",85
"23789",4.78415282875835,58,15,"female",85
"23794",9.28110822974254,61,17,"male",85
"23799",9.48589720354082,65,23,"male",85
"23800",4.70265978788735,63,20,"female",85
"23802",7.90632617749292,52,15,"female",85
"23805",8.97762109004753,40,14,"male",85
"23808",8.96187901267768,64,15,"male",85
"23811",9.24041946132671,56,24,"male",85
"23812",8.74719954598286,52,16,"female",85
"23813",9.65822107914211,57,15,"male",85
"23815",8.74893328014342,63,15,"male",85
"23821",10.1051671582663,52,21,"male",85
"23823",7.6008624807156,35,21,"male",85
"23825",7.6889133368648,43,15,"female",85
"23831",8.76082303639606,52,15,"female",85
"23839",7.20432770751997,65,15,"female",85
"23846",9.14420056947164,51,15,"male",85
"23847",7.86326672400957,54,15,"female",85
"23856",8.84181839374753,63,19,"female",85
"23857",8.99466883550067,38,15,"male",85
"23869",8.85651849701986,38,14,"male",85
"23870",7.51823795553544,40,13,"female",85
"23872",9.08704215563169,35,14,"male",85
"23873",7.90248743716286,37,14,"female",85
"23874",8.90021636027539,60,15,"male",85
"23875",8.96187901267768,61,22,"male",85
"23880",7.88463671665641,46,14,"female",85
"23881",6.94697599213542,53,14,"female",85
"23886",9.38932302750462,43,14,"male",85
"23887",8.04558828080353,47,14,"female",85
"23888",7.67597278935163,54,15,"female",85
"23891",9.40095080449527,38,14,"male",85
"23894",8.79661118090957,39,14,"male",85
"23899",9.22090439520567,54,15,"male",85
"23900",8.85488754645981,54,15,"female",85
"23906",8.77955745588373,53,15,"male",85
"23913",8.5956346177228,56,15,"male",85
"23914",8.16913247519372,60,15,"female",85
"23915",9.14420056947164,51,15,"male",85
"23916",7.63158687481991,52,15,"female",85
"23922",8.19973896063079,40,16,"female",85
"23926",9.09873819539488,38,14,"male",85
"23927",6.69851464788503,40,14,"female",85
"23928",8.67090259085791,51,15,"female",85
"23930",9.03593455135114,59,15,"male",85
"23931",8.0550434054682,58,14,"female",85
"23933",9.62501360590978,58,18,"male",85
"23934",8.81384296578914,61,17,"female",85
"23937",9.29877970031201,59,16,"male",85
"23938",7.55292993281779,65,17,"female",85
"23945",7.02993747827996,52,15,"female",85
"23952",8.94378294370666,41,14,"male",85
"23953",8.35429769746079,41,23,"female",85
"23955",9.27571600601587,49,16,"male",85
"23956",7.66481578528574,50,17,"female",85
"23959",5.74300318780948,62,15,"female",85
"23961",8.74744741747979,59,15,"male",85
"23962",8.26873183211774,60,15,"female",85
"23969",10.3089473220884,50,15,"male",85
"23970",8.75772077663028,63,16,"female",85
"23972",7.28237618550917,40,14,"female",85
"23975",7.58882987830781,44,14,"female",85
"23977",9.16948918188,61,16,"male",85
"23981",10.5790602057251,60,24,"male",85
"23982",5.2040066870768,54,20,"female",85
"23985",9.32462214647614,59,26,"male",85
"23986",6.61708208393417,62,18,"female",85
"23987",9.15590955379659,61,15,"male",85
"23988",8.70207145426361,62,18,"female",85
"23993",7.2690594572827,60,15,"female",85
"24002",9.18560903060852,57,27,"female",85
"24004",7.40850630050172,38,14,"male",85
"24005",8.88830426133265,41,14,"male",85
"24006",8.9706405357214,42,14,"female",85
"24009",8.60033508803284,43,14,"male",85
"24016",7.3537735173448,35,14,"female",85
"24021",9.03661539132333,51,15,"male",85
"24022",7.96437818803516,55,15,"female",85
"24023",9.50307863446883,61,22,"male",85
"24026",9.37363538696044,43,14,"female",85
"24032",8.38206051742474,40,14,"female",85
"24033",9.60099233381847,54,16,"male",85
"24041",9.06069819843925,43,14,"female",85
"24042",6.78445706263764,49,15,"female",85
"24052",8.85362545793062,64,15,"male",85
"24055",7.76697609264093,38,14,"female",85
"24057",8.78019727519415,51,15,"male",85
"24060",8.43039702564201,40,14,"female",85
"24061",8.96187901267768,65,15,"male",85
"24065",9.37786632546001,65,16,"male",85
"24067",9.34405271746603,65,16,"male",85
"24069",8.75526476331468,51,15,"male",85
"24070",8.52863152741889,57,17,"female",85
"24071",8.85592570650384,41,14,"male",85
"24072",7.83342590521724,45,14,"female",85
"24077",9.65602566855566,65,15,"male",85
"24081",9.39262188890605,55,15,"male",85
"24082",7.29516505562547,56,16,"female",85
"24096",8.8702753217352,50,15,"male",85
"24097",8.67756898619676,50,17,"female",85
"24109",9.05718919248201,63,15,"male",85
"24112",9.0295376611515,48,15,"male",85
"24113",8.10432877877757,51,15,"female",85
"24119",9.24991099010149,51,15,"male",85
"24122",9.04781202147815,39,16,"male",85
"24123",9.11265260231883,41,22,"female",85
"24128",8.81384296578914,41,14,"male",85
"24129",8.08111631404949,41,14,"female",85
"24130",10.3254675541925,37,19,"male",85
"24132",9.67329166499894,46,16,"male",85
"24144",9.26385836761414,59,17,"male",85
"24148",10.4436501699654,50,17,"male",85
"24149",9.35441644955703,51,18,"female",85
"24151",7.96546223971537,64,15,"male",85
"24153",8.76716092337802,65,23,"female",85
"24154",10.0706836568616,45,14,"male",85
"24155",8.98988321152214,36,14,"male",85
"24157",9.34323358493315,62,15,"male",85
"24161",9.27308223614647,62,15,"male",85
"24169",9.11374138349901,51,15,"male",85
"24170",8.89167113912319,63,15,"female",85
"24173",9.52927395953611,65,15,"male",85
"24175",8.53212125048418,56,15,"male",85
"24176",8.2914061344694,55,15,"female",85
"24184",8.79543080504002,39,14,"male",85
"24186",9.83726438400999,62,15,"male",85
"24187",9.39262188890605,61,24,"female",85
"24190",7.07272718502031,47,21,"female",85
"24194",7.64012317269536,48,15,"female",85
"24200",9.30924405190666,60,16,"male",85
"24201",7.50659178007084,59,14,"female",85
"24203",8.66419145627598,57,15,"male",85
"24204",7.29763289681205,63,16,"female",85
"24205",9.50055324803026,61,18,"male",85
"24206",8.29504914043511,64,17,"female",85
"24212",9.30561051191642,59,16,"male",85
"24216",7.93726037950105,37,16,"male",85
"24218",10.3734836744295,45,17,"male",85
"24220",10.3089473220884,49,26,"male",85
"24221",9.10493981645427,54,21,"female",85
"24226",9.3466877788184,55,24,"male",85
"24227",7.45288955172424,63,21,"female",85
"24229",9.45286918408953,58,15,"male",85
"24230",5.24047633775687,60,16,"female",85
"24234",9.00398017669245,56,17,"male",85
"24241",8.87849740373863,56,15,"male",85
"24242",2.67827807158837,50,17,"female",85
"24245",9.24655655727261,61,18,"male",85
"24246",5.85781883782121,63,20,"female",85
"24249",9.78054222835085,55,15,"male",85
"24254",9.0487904122138,37,14,"male",85
"24256",9.35720399077212,60,15,"male",85
"24260",8.9624788552722,41,14,"male",85
"24267",8.7862550041942,45,14,"male",85
"24269",9.56659560870954,62,15,"male",85
"24274",9.63196227413851,42,18,"male",85
"24279",9.3535606616079,51,15,"male",85
"24280",7.51625921470056,52,15,"female",85
"24284",9.24996102016882,63,15,"male",85
"24293",10.0887979650703,57,15,"male",85
"24298",8.7309552961257,37,14,"male",85
"24299",8.39624513037439,41,14,"female",85
"24307",8.92043179927377,64,20,"male",85
"24312",9.39262188890605,36,14,"male",85
"24313",7.86326672400957,44,13,"female",85
"24320",6.64316456320097,62,15,"female",85
"24321",9.90308346699831,52,17,"male",85
"24322",6.46813345969475,59,15,"female",85
"24326",8.91107684418881,62,15,"female",85
"24335",8.71033595141987,56,15,"male",85
"24336",8.15683149322532,37,14,"female",85
"24340",9.77485163517331,65,15,"male",85
"24345",7.34977084971906,52,18,"female",85
"24347",9.04781202147815,47,14,"male",85
"24348",7.60449597072572,51,15,"female",85
"24349",9.32531773931244,46,16,"male",85
"24351",9.42246342000693,53,19,"male",85
"24352",9.17165354752896,53,20,"female",85
"24356",8.13329386122263,54,15,"female",85
"24362",9.61580014152843,45,14,"male",85
"24363",7.37126286369911,49,15,"female",85
"24365",5.32748773495575,61,15,"female",85
"24366",8.86389860431748,61,15,"male",85
"24368",8.99956008205678,42,14,"male",85
"24373",9.45250192912615,59,15,"male",85
"24374",9.25797557255687,43,14,"male",85
"24375",8.98878058781307,65,15,"male",85
"24383",7.08977680297778,62,17,"female",85
"24384",8.73581450154417,59,15,"male",85
"24386",9.30561051191642,51,15,"male",85
"24387",8.83744892012053,55,17,"female",85
"24390",9.2103003321121,47,14,"male",85
"24391",6.2140479440064,49,15,"female",85
"24395",9.68033649386952,59,16,"male",85
"24397",9.77564963112243,45,16,"male",85
"24398",8.08689017818083,45,17,"female",85
"24399",8.83775088662652,51,18,"male",85
"24400",8.73254970542582,56,15,"female",85
"24402",8.89438500659908,49,15,"male",85
"24407",8.66831302729233,54,16,"female",85
"24411",9.90511025867359,48,16,"male",85
"24412",7.94962789654811,47,16,"female",85
"24416",8.47628788043698,41,15,"female",85
"24421",8.26043080960323,40,14,"male",85
"24422",6.90354642194957,42,16,"female",85
"24423",8.92265296096848,44,14,"male",85
"24426",9.66080946786816,60,16,"male",85
"24430",9.18240576173916,47,16,"male",85
"24431",8.79480066162161,54,15,"female",85
"25038",9.58603332175068,59,16,"male",85
"25039",4.60356886794134,61,15,"female",85
"25040",7.46159443939719,60,15,"female",85
"25043",8.45105338891169,65,15,"male",85
"25045",8.81685324062743,40,14,"male",85
"25047",9.16916410735291,41,19,"female",85
"25048",8.95880764420003,56,15,"male",85
"25049",7.39326309476384,59,16,"female",85
"25053",6.25382881157547,39,14,"male",85
"25054",6.59030104819669,38,14,"female",85
"25055",8.9632114454081,49,15,"male",85
"25056",8.66302363962778,53,15,"female",85
"25059",9.38932302750462,36,14,"male",85
"25061",8.98624635690734,59,15,"male",85
"25062",6.30261897574491,43,14,"female",85
"25069",8.73162689060281,40,13,"male",85
"25076",9.14736219536768,64,21,"female",85
"25078",8.77891722694245,52,15,"male",85
"25079",7.60268090646431,51,15,"female",85
"25081",8.74496601111411,57,16,"male",85
"25085",9.54069965447118,35,15,"male",85
"25086",8.56408441832836,46,15,"female",85
"25087",9.65352504203368,59,16,"male",85
"25088",7.38426267618285,61,16,"female",85
"25090",8.79037872721245,60,16,"female",85
"25091",9.06015454308338,51,15,"male",85
"25095",9.00206077825666,53,15,"male",85
"25096",8.36694687507516,54,15,"female",85
"25109",7.65894493615089,51,15,"female",85
"25111",9.02641753381525,42,19,"male",85
"25112",8.58217915272073,39,14,"female",85
"25114",9.16916410735291,62,21,"male",85
"25115",8.98448813840234,54,15,"male",85
"25116",7.97659540931658,61,17,"female",85
"25120",10.6297745135779,57,16,"male",85
"25121",7.27231505915542,64,17,"female",85
"25123",9.27610561840586,49,15,"male",85
"25124",8.1627785259439,49,15,"female",85
"25126",9.61580014152843,61,17,"male",85
"25127",7.9585769038139,62,17,"female",85
"25128",9.28729029108866,63,16,"male",85
"25129",6.78445706263764,64,15,"female",85
"25131",8.40640466779012,38,15,"male",85
"25134",9.05251159835681,39,14,"male",85
"25135",8.68419123484566,43,15,"female",85
"25138",9.2972554145732,59,17,"male",85
"25139",7.17610165246325,61,16,"female",85
"25142",7.19539737260743,61,15,"female",85
"25145",9.15689735905914,56,21,"female",85
"25146",9.28729029108866,54,16,"male",85
"25150",7.94392459237749,62,17,"female",85
"25160",8.81877816903701,53,15,"male",85
"25161",8.40489307070526,55,15,"female",85
"25164",8.69947470834611,46,14,"male",85
"25167",8.425051560673,53,15,"male",85
"25168",8.96054480220129,53,17,"female",85
"25174",8.99421710361934,61,15,"male",85
"25176",8.33327035325531,46,14,"male",85
"25177",8.68331084768302,44,15,"female",85
"25178",9.16916410735291,64,21,"male",85
"25179",7.31300706681311,64,23,"female",85
"25182",9.08704215563169,62,15,"male",85
"25183",8.17676275057087,65,16,"female",85
"25186",9.32271863716655,41,14,"male",85
"25187",8.43988008831357,40,14,"female",85
"25188",9.84655523905269,59,22,"male",85
"25190",9.10493981645427,37,14,"male",85
"25196",9.56484614856534,40,16,"male",85
"25197",8.22749306844458,40,14,"female",85
"25198",9.05900567796364,51,15,"male",85
"25199",8.704057717318,56,16,"female",85
"25203",9.30310185205749,46,14,"male",85
"25204",7.37713371283395,48,15,"female",85
"25206",9.07906925781805,51,15,"male",85
"25211",9.2972554145732,50,15,"male",85
"25213",7.92191293361058,40,14,"female",85
"25218",8.51715315155215,38,17,"male",85
"25219",10.1266118849157,57,18,"male",85
"25220",7.40186600740365,58,17,"female",85
"25222",9.39262188890605,65,19,"male",85
"25225",6.85156579183567,63,21,"female",85
"25226",5.74300318780948,59,15,"female",85
"25228",9.41210498238946,59,15,"male",85
"25231",8.40046162913511,42,14,"female",85
"25235",9.2103003321121,53,15,"male",85
"25236",8.31370517382159,55,15,"female",85
"25241",8.89288614119073,45,14,"male",85
"25242",8.11961290743147,54,15,"female",85
"25246",7.6008624807156,43,16,"female",85
"25247",9.64850495104347,49,14,"male",85
"25255",9.05293769790329,61,22,"female",85
"25257",9.39569402977631,60,16,"male",85
"25258",9.24384475169056,64,19,"female",85
"25260",8.43976771822949,49,15,"female",85
"25262",10.4048529835148,40,15,"male",85
"25263",10.1696047568923,48,16,"male",85
"25268",10.1250298224834,60,17,"male",85
"25269",7.75790620835175,62,19,"female",85
"25272",9.92759462787936,42,14,"male",85
"25275",9.16797136439075,64,18,"male",85
"25277",9.64153560051711,54,15,"male",85
"25281",9.18496927731577,62,16,"male",85
"25288",9.3383958125769,64,16,"male",85
"25293",9.7229029239087,58,17,"male",85
"25294",8.25692911746485,58,16,"female",85
"25296",8.80202322704189,44,14,"male",85
"25297",8.73981817079526,47,17,"female",85
"25299",8.93148853393489,63,15,"male",85
"25300",7.41039546692024,63,16,"female",85
"25303",9.35310993027918,42,24,"male",85
"25304",8.83502997089561,44,14,"female",85
"25308",9.33748036252804,64,17,"male",85
"25310",8.72708455345619,51,15,"male",85
"25311",8.62584665826045,58,16,"female",85
"25314",8.75959962573892,39,16,"male",85
"25317",9.0418602354729,45,16,"male",85
"25319",7.93055145676876,40,16,"female",85
"25320",7.32712329225929,63,15,"female",85
"25322",9.69894740665604,43,17,"male",85
"25330",8.57464670602391,44,14,"male",85
"25331",7.47465876066702,49,14,"female",85
"25342",7.50458976933545,48,15,"female",85
"25346",8.51715315155215,38,14,"male",85
"25351",9.76993104798916,42,14,"male",85
"25353",9.42770727051294,62,15,"male",85
"25354",6.94697599213542,51,14,"female",85
"25361",10.3569679090687,38,18,"male",85
"25366",9.16916410735291,37,14,"male",85
"25367",8.17807746384961,41,14,"female",85
"25369",8.08095544578952,41,16,"female",85
"25372",9.16916410735291,46,14,"female",85
"25375",9.75989657978738,40,16,"male",85
"25376",8.41703688378313,46,14,"female",85
"25381",7.26324552486113,55,15,"female",85
"25382",7.67910344072761,62,21,"male",85
"25383",9.15525040565822,64,15,"male",85
